,EventID,Incidents,StartTime,InteractionID,OriginInteractionID,DetectorID,ElapsedTime,x,y,z,OriginalParticleID,NewParticleID,Energy
14591,1681.0,706061.0,3.597328957,8.0,5.0,0.0,5.1587429838513e-08,59.34541,-41.92524,-45.10361,6.0,1.0,3.420175
14592,1681.0,706061.0,3.597328957,9.0,5.0,0.0,5.1587429838513e-08,59.34541,-41.92524,-45.10361,6.0,1.0,3214.835
14593,1682.0,707178.0,3.602804398,1.0,0.0,0.0,0.0,34.24752,-42.47567,250.0,0.0,6.0,22000.0
14594,1682.0,707178.0,3.602804398,2.0,1.0,1.6,2.3079750917925e-08,34.24752,-42.47567,102.8436,6.0,4.0,18083.36
14595,1682.0,707178.0,3.602804398,3.0,1.0,0.0,2.8735683374661e-08,43.26034,-32.49891,95.57201,6.0,13027.0,102.2007
14596,1682.0,707178.0,3.602804398,4.0,1.0,3.3,7.604876109763e-08,-22.29931,14.28621,-2.308127,6.0,6012.0,730.2002
14597,1682.0,707178.0,3.602804398,5.0,1.0,3.3,1.1830843954979e-07,74.98668,13.25559,-32.08211,6.0,6012.0,595.8763
14598,1682.0,707178.0,3.602804398,6.0,1.0,0.0,1.2293243262228e-07,69.68369,8.910435,-39.34739,6.0,4.0,453.6175
14599,1682.0,707178.0,3.602804398,7.0,1.0,0.0,1.2482473505795e-07,69.22635,6.132179,-41.05768,6.0,4.0,128.9602
14600,1682.0,707178.0,3.602804398,8.0,1.0,0.0,1.2727414998068e-07,72.56859,3.846539,-43.09931,6.0,4.0,397.0294
14601,1682.0,707178.0,3.602804398,9.0,1.0,3.3,1.3041424969053e-07,76.7212,0.8311441,-42.9911,6.0,4.0,1013.414
14602,1683.0,707413.0,3.603987355,1.0,0.0,0.0,0.0,14.9188,33.93102,250.0,0.0,6.0,22000.0
14603,1683.0,707413.0,3.603987355,2.0,1.0,1.4,2.3413902640035e-08,14.9188,33.93102,100.7131,6.0,4.0,664.0216
14604,1683.0,707413.0,3.603987355,3.0,1.0,0.0,3.3819249266784e-08,14.13449,45.18872,36.32547,6.0,6012.0,461.0317
14605,1683.0,707413.0,3.603987355,4.0,1.0,0.0,4.1933695079416e-08,35.26749,41.05694,-9.288533,6.0,4008.0,2439.542
14606,1683.0,707413.0,3.603987355,5.0,1.0,0.0,4.1933695079416e-08,35.26749,41.05694,-9.288533,6.0,21.0,9963.468
14607,1683.0,707413.0,3.603987355,6.0,1.0,0.0,4.1933695079416e-08,35.26749,41.05694,-9.288533,6.0,1.0,386.6158
14608,1683.0,707413.0,3.603987355,7.0,1.0,0.0,4.1933695079416e-08,35.26749,41.05694,-9.288533,6.0,6.0,696.6561
14609,1683.0,707413.0,3.603987355,8.0,7.0,0.0,7.1317744176193e-08,67.58511,43.39651,0.688686,6.0,8016.0,135.6208
14610,1683.0,707413.0,3.603987355,9.0,7.0,3.3,1.0682734922283e-07,44.53112,15.93474,-7.469561,6.0,4.0,422.9278
14611,1684.0,707448.0,3.604141761,1.0,0.0,0.0,0.0,35.98601,34.98578,250.0,0.0,6.0,22000.0
14612,1684.0,707448.0,3.604141761,2.0,1.0,1.4,2.3658569508403e-08,35.98601,34.98578,99.15308,6.0,6012.0,387.0713
14613,1684.0,707448.0,3.604141761,3.0,1.0,0.0,1.1929564413578e-07,-193.0689,50.2638,-458.4735,6.0,0.0,0.0
14614,1685.0,708132.0,3.607532523,1.0,0.0,0.0,0.0,-10.00848,2.117783,250.0,0.0,6.0,22000.0
14615,1685.0,708132.0,3.607532523,2.0,1.0,1.1,2.2622998231348e-08,-10.00848,2.117783,105.7559,6.0,4008.0,8534.42
14616,1685.0,708132.0,3.607532523,3.0,1.0,1.1,2.2622998231348e-08,-10.00848,2.117783,105.7559,6.0,21.0,1881.496
14617,1685.0,708132.0,3.607532523,4.0,1.0,1.1,2.2622998231348e-08,-10.00848,2.117783,105.7559,6.0,1.0,444.849
14618,1685.0,708132.0,3.607532523,5.0,1.0,1.1,2.2622998231348e-08,-10.00848,2.117783,105.7559,6.0,6.0,3698.465
14619,1685.0,708132.0,3.607532523,6.0,5.0,1.1,2.2882431741271e-08,-10.66489,2.169817,105.9555,6.0,6012.0,890.5397
14620,1685.0,708132.0,3.607532523,7.0,5.0,1.1,2.599228134954e-08,-7.581347,-2.772562,101.7379,6.0,4.0,854.141
14621,1685.0,708132.0,3.607532523,8.0,5.0,1.1,2.8043206348017e-08,-6.091522,-3.602622,98.16429,6.0,4.0,951.7065
14622,1685.0,708132.0,3.607532523,9.0,5.0,3.2,7.9465596113807e-08,-21.28529,14.60705,31.04459,6.0,4.0,202.919
14623,1686.0,708254.0,3.608180173,1.0,0.0,0.0,0.0,-1.332283,-33.94535,250.0,0.0,6.0,22000.0
14624,1686.0,708254.0,3.608180173,2.0,1.0,0.0,1.8315843302612e-08,-1.332283,-33.94535,133.2183,6.0,6012.0,637.2203
14625,1686.0,708254.0,3.608180173,3.0,1.0,1.6,2.4754651759827e-08,21.06241,-30.01498,99.73345,6.0,6012.0,1623.438
14626,1686.0,708254.0,3.608180173,4.0,1.0,1.6,2.4754651759827e-08,21.06241,-30.01498,99.73345,6.0,1.0,833.3699
14627,1686.0,708254.0,3.608180173,5.0,1.0,1.6,2.4754651759827e-08,21.06241,-30.01498,99.73345,6.0,1.0,1653.078
14628,1686.0,708254.0,3.608180173,6.0,1.0,1.6,2.4754651759827e-08,21.06241,-30.01498,99.73345,6.0,1.0,4508.193
14629,1686.0,708254.0,3.608180173,7.0,1.0,1.6,2.4754651759827e-08,21.06241,-30.01498,99.73345,6.0,6.0,12668.26
14630,1686.0,708254.0,3.608180173,8.0,7.0,1.6,2.5509785476415e-08,23.74325,-32.493,99.26702,6.0,6012.0,2493.797
14631,1686.0,708254.0,3.608180173,9.0,7.0,0.0,3.2015482312242e-08,1.573897,-49.30337,95.60659,6.0,13027.0,757.2579
14632,1687.0,708640.0,3.61015829,1.0,0.0,0.0,0.0,37.37661,-38.44726,250.0,0.0,6.0,22000.0
14633,1687.0,708640.0,3.61015829,2.0,1.0,1.6,2.3149848193227e-08,37.37661,-38.44726,102.3967,6.0,4008.0,5816.761
14634,1687.0,708640.0,3.61015829,3.0,1.0,1.6,2.3149848193227e-08,37.37661,-38.44726,102.3967,6.0,21.0,7652.337
14635,1687.0,708640.0,3.61015829,4.0,1.0,1.6,2.3149848193227e-08,37.37661,-38.44726,102.3967,6.0,1.0,190.6122
14636,1687.0,708640.0,3.61015829,5.0,1.0,1.6,2.3149848193227e-08,37.37661,-38.44726,102.3967,6.0,6.0,210.9489
14637,1687.0,708640.0,3.61015829,6.0,1.0,1.6,2.3149848193227e-08,37.37661,-38.44726,102.3967,6.0,1.0,742.4239
14638,1687.0,708640.0,3.61015829,7.0,5.0,1.6,2.7019151747712e-08,38.23516,-37.37312,103.9763,6.0,4.0,105.7531
14639,1687.0,708640.0,3.61015829,8.0,5.0,3.4000000000000004,0.00044110342321998,-30.41852,42.25265,-53.06085,6.0,53128.0,0.006227987
14640,1687.0,708640.0,3.61015829,9.0,5.0,3.4000000000000004,0.00044110342321998,-30.41852,42.25265,-53.06085,6.0,1.0,2734.267
14641,1688.0,709783.0,3.616099598,1.0,0.0,0.0,0.0,-21.78127,52.88261,250.0,0.0,6.0,22000.0
14642,1688.0,709783.0,3.616099598,2.0,1.0,3.1,1.9650623378502e-08,-21.78127,52.88261,124.7077,6.0,4.0,5259.109
14643,1688.0,709783.0,3.616099598,3.0,1.0,3.1,1.9825968441696e-08,-22.23333,53.03275,123.8521,6.0,6012.0,992.8142
14644,1688.0,709783.0,3.616099598,4.0,1.0,0.0,6.2456970452055e-08,-23.2537,-39.98935,-87.23311,6.0,1.0,2280.091
14645,1688.0,709783.0,3.616099598,5.0,1.0,0.0,6.2456970452055e-08,-23.2537,-39.98935,-87.23311,6.0,1.0,4329.458
14646,1688.0,709783.0,3.616099598,6.0,1.0,0.0,6.2456970452055e-08,-23.2537,-39.98935,-87.23311,6.0,1.0,1832.525
14647,1688.0,709783.0,3.616099598,7.0,1.0,0.0,6.2456970452055e-08,-23.2537,-39.98935,-87.23311,6.0,13027.0,1091.157
14648,1688.0,709783.0,3.616099598,8.0,1.0,0.0,6.2456970452055e-08,-23.2537,-39.98935,-87.23311,6.0,6.0,6210.77
14649,1688.0,709783.0,3.616099598,9.0,8.0,0.0,6.7278837181049e-08,-21.77623,-23.68748,-87.80194,6.0,1.0,1839.024
14650,1689.0,710137.0,3.617987772,1.0,0.0,0.0,0.0,-15.10853,19.04514,250.0,0.0,6.0,22000.0
14651,1689.0,710137.0,3.617987772,2.0,1.0,3.0,4.758520814811e-08,-15.10853,19.04514,-53.40304,6.0,53125.0,144.0209
14652,1689.0,710137.0,3.617987772,3.0,1.0,3.0,4.758520814811e-08,-15.10853,19.04514,-53.40304,6.0,6.0,65.95634
14653,1689.0,710137.0,3.617987772,4.0,1.0,3.0,4.758520814811e-08,-15.10853,19.04514,-53.40304,6.0,6.0,706.1474
14654,1689.0,710137.0,3.617987772,5.0,1.0,3.0,4.758520814811e-08,-15.10853,19.04514,-53.40304,6.0,1.0,994.3829
14655,1689.0,710137.0,3.617987772,6.0,1.0,3.0,4.758520814811e-08,-15.10853,19.04514,-53.40304,6.0,6.0,3770.232
14656,1689.0,710137.0,3.617987772,7.0,3.0,0.0,3.737876467522e-06,28.69226,384.179,318.7213,6.0,0.0,0.0
14657,1689.0,710137.0,3.617987772,8.0,4.0,3.2,1.5088926262349e-07,-51.32595,38.38896,43.67286,6.0,4.0,326.7932
14658,1689.0,710137.0,3.617987772,9.0,4.0,0.0,2.4393633819453e-05,267.0615,-180.613,382.1742,6.0,0.0,0.0
14659,1690.0,710757.0,3.621259606,1.0,0.0,0.0,0.0,-41.62595,3.379077,250.0,0.0,6.0,22000.0
14660,1690.0,710757.0,3.621259606,2.0,1.0,1.2,2.2687875418035e-08,-41.62595,3.379077,105.3422,6.0,4.0,580.682
14661,1690.0,710757.0,3.621259606,3.0,1.0,2.7,4.8151292845814e-08,-49.69407,-21.20377,-52.82432,6.0,53126.0,296.5194
14662,1690.0,710757.0,3.621259606,4.0,1.0,2.7,4.8151292845814e-08,-49.69407,-21.20377,-52.82432,6.0,6.0,778.9651
14663,1690.0,710757.0,3.621259606,5.0,1.0,2.7,4.8151292845814e-08,-49.69407,-21.20377,-52.82432,6.0,1.0,1323.742
14664,1690.0,710757.0,3.621259606,6.0,1.0,2.7,4.8151292845814e-08,-49.69407,-21.20377,-52.82432,6.0,1.0,2455.939
14665,1690.0,710757.0,3.621259606,7.0,1.0,2.7,4.8151292845814e-08,-49.69407,-21.20377,-52.82432,6.0,1.0,2534.551
14666,1690.0,710757.0,3.621259606,8.0,1.0,2.7,4.8151292845814e-08,-49.69407,-21.20377,-52.82432,6.0,6.0,4850.364
14667,1690.0,710757.0,3.621259606,9.0,4.0,0.0,6.0836368342402e-07,-332.3587,310.1261,-208.2294,6.0,0.0,0.0
14668,1691.0,711238.0,3.623624142,1.0,0.0,0.0,0.0,-20.85143,-26.12224,250.0,0.0,6.0,22000.0
14669,1691.0,711238.0,3.623624142,2.0,1.0,0.0,2.3063972050386e-08,-20.85143,-26.12224,102.9442,6.0,12026.0,843.2691
14670,1691.0,711238.0,3.623624142,3.0,1.0,0.0,2.3063972050386e-08,-20.85143,-26.12224,102.9442,6.0,1.0,1069.398
14671,1691.0,711238.0,3.623624142,4.0,1.0,0.0,2.3063972050386e-08,-20.85143,-26.12224,102.9442,6.0,6.0,1570.725
14672,1691.0,711238.0,3.623624142,5.0,1.0,0.0,2.3063972050386e-08,-20.85143,-26.12224,102.9442,6.0,4.0,4098.911
14673,1691.0,711238.0,3.623624142,6.0,1.0,0.0,2.3063972050386e-08,-20.85143,-26.12224,102.9442,6.0,1.0,6090.252
14674,1691.0,711238.0,3.623624142,7.0,4.0,1.7000000000000002,2.5894767794717e-08,-24.06469,-28.52338,100.1285,6.0,6012.0,160.7658
14675,1691.0,711238.0,3.623624142,8.0,4.0,1.7000000000000002,2.6534491054568e-08,-23.57254,-29.13849,99.43508,6.0,4.0,527.7176
14676,1691.0,711238.0,3.623624142,9.0,4.0,3.3,1.1452419178038e-07,-16.79601,-51.89065,-9.982097,6.0,4.0,172.951
14677,1692.0,711907.0,3.627326622,1.0,0.0,0.0,0.0,27.64636,-28.3744,250.0,0.0,6.0,22000.0
14678,1692.0,711907.0,3.627326622,2.0,1.0,2.4,4.8229889925559e-08,38.84774,-15.67304,-56.53954,6.0,53125.0,178.0596
14679,1692.0,711907.0,3.627326622,3.0,1.0,2.4,4.8229889925559e-08,38.84774,-15.67304,-56.53954,6.0,6.0,84.72167
14680,1692.0,711907.0,3.627326622,4.0,1.0,2.4,4.8229889925559e-08,38.84774,-15.67304,-56.53954,6.0,6.0,314.7993
14681,1692.0,711907.0,3.627326622,5.0,1.0,2.4,4.8229889925559e-08,38.84774,-15.67304,-56.53954,6.0,1.0,668.4071
14682,1692.0,711907.0,3.627326622,6.0,1.0,2.4,4.8229889925559e-08,38.84774,-15.67304,-56.53954,6.0,6.0,1358.882
14683,1692.0,711907.0,3.627326622,7.0,1.0,2.4,4.8229889925559e-08,38.84774,-15.67304,-56.53954,6.0,1.0,1389.661
14684,1692.0,711907.0,3.627326622,8.0,1.0,2.4,4.8229889925559e-08,38.84774,-15.67304,-56.53954,6.0,1.0,1630.171
14685,1692.0,711907.0,3.627326622,9.0,3.0,0.0,1.2551800934481e-06,49.64938,298.0628,-398.3636,6.0,0.0,0.0
14686,1693.0,713120.0,3.633413702,1.0,0.0,0.0,0.0,-25.47148,-29.02603,250.0,0.0,6.0,22000.0
14687,1693.0,713120.0,3.633413702,2.0,1.0,1.7000000000000002,2.3822907499552e-08,-25.47148,-29.02603,98.10526,6.0,4.0,7793.547
14688,1693.0,713120.0,3.633413702,3.0,1.0,3.3,4.8483038979908e-08,37.5618,12.21245,-4.295037,6.0,4.0,4952.564
14689,1693.0,713120.0,3.633413702,4.0,1.0,3.3,4.8583140520793e-08,37.52686,12.29255,-4.703954,6.0,1.0,4438.994
14690,1693.0,713120.0,3.633413702,5.0,1.0,3.3,4.8583140520793e-08,37.52686,12.29255,-4.703954,6.0,6012.0,194.9017
14691,1693.0,713120.0,3.633413702,6.0,1.0,3.3,4.8583140520793e-08,37.52686,12.29255,-4.703954,6.0,6.0,4620.742
14692,1693.0,713120.0,3.633413702,7.0,6.0,0.0,2.179800576427e-07,-18.37765,-136.7265,-480.5914,6.0,0.0,0.0
14693,1693.0,713120.0,3.633413702,8.0,2.0,0.0,2.3899816561235e-08,-25.61439,-29.12391,97.95062,1.0,3.0,4.01012
14694,1693.0,713120.0,3.633413702,9.0,4.0,2.6,5.0815387331884e-08,-5.473624,-5.019106,-52.97088,1.0,3.0,103.2975
14695,1694.0,713974.0,3.637508218,1.0,0.0,0.0,0.0,-36.29079,-12.19863,250.0,0.0,6.0,22000.0
14696,1694.0,713974.0,3.637508218,2.0,1.0,0.0,2.3357479171249e-08,-36.29079,-12.19863,101.0728,6.0,14028.0,108.1498
14697,1694.0,713974.0,3.637508218,3.0,1.0,3.2,3.5034313494197e-08,-13.60726,-26.53159,31.81339,6.0,6012.0,373.6827
14698,1694.0,713974.0,3.637508218,4.0,1.0,,4.954049652999e-08,-24.97803,-33.1735,-58.74054,6.0,53125.0,151.6317
14699,1694.0,713974.0,3.637508218,5.0,1.0,,4.954049652999e-08,-24.97803,-33.1735,-58.74054,6.0,6.0,52.49555
14700,1694.0,713974.0,3.637508218,6.0,1.0,,4.954049652999e-08,-24.97803,-33.1735,-58.74054,6.0,1.0,136.22
14701,1694.0,713974.0,3.637508218,7.0,1.0,,4.954049652999e-08,-24.97803,-33.1735,-58.74054,6.0,1.0,527.9357
14702,1694.0,713974.0,3.637508218,8.0,1.0,,4.954049652999e-08,-24.97803,-33.1735,-58.74054,6.0,6.0,1722.481
14703,1694.0,713974.0,3.637508218,9.0,1.0,,4.954049652999e-08,-24.97803,-33.1735,-58.74054,6.0,6.0,2624.144
14704,1695.0,714207.0,3.638624509,1.0,0.0,0.0,0.0,0.9094775,-2.288818,250.0,0.0,6.0,22000.0
14705,1695.0,714207.0,3.638624509,2.0,1.0,1.1,2.380441323291e-08,0.9094775,-2.288818,98.22318,6.0,6012.0,250.1448
14706,1695.0,714207.0,3.638624509,3.0,1.0,2.1,4.9420590093015e-08,34.35352,-50.33706,-53.29157,6.0,53126.0,377.2424
14707,1695.0,714207.0,3.638624509,4.0,1.0,2.1,4.9420590093015e-08,34.35352,-50.33706,-53.29157,6.0,6.0,37.68991
14708,1695.0,714207.0,3.638624509,5.0,1.0,2.1,4.9420590093015e-08,34.35352,-50.33706,-53.29157,6.0,1.0,468.2831
14709,1695.0,714207.0,3.638624509,6.0,1.0,2.1,4.9420590093015e-08,34.35352,-50.33706,-53.29157,6.0,1.0,691.7573
14710,1695.0,714207.0,3.638624509,7.0,1.0,2.1,4.9420590093015e-08,34.35352,-50.33706,-53.29157,6.0,1.0,2443.706
14711,1695.0,714207.0,3.638624509,8.0,1.0,2.1,4.9420590093015e-08,34.35352,-50.33706,-53.29157,6.0,1.0,3214.752
14712,1695.0,714207.0,3.638624509,9.0,1.0,2.1,4.9420590093015e-08,34.35352,-50.33706,-53.29157,6.0,6.0,5345.705
14713,1696.0,715108.0,3.643337963,1.0,0.0,0.0,0.0,-31.28737,27.4348,250.0,0.0,6.0,22000.0
14714,1696.0,715108.0,3.643337963,2.0,1.0,1.3,2.2929941177777e-08,-31.28737,27.4348,103.7988,6.0,4.0,141.3176
14715,1696.0,715108.0,3.643337963,3.0,1.0,3.4000000000000004,4.847979311264e-08,-22.4425,36.67408,-58.07848,6.0,11023.0,137.191
14716,1696.0,715108.0,3.643337963,4.0,1.0,3.4,5.7036283938296e-08,-23.1755,12.07332,-106.3862,6.0,4008.0,5884.063
14717,1696.0,715108.0,3.643337963,5.0,1.0,3.4,5.7036283938296e-08,-23.1755,12.07332,-106.3862,6.0,21.0,5842.762
14718,1696.0,715108.0,3.643337963,6.0,1.0,3.4,5.7036283938296e-08,-23.1755,12.07332,-106.3862,6.0,1.0,384.9985
14719,1696.0,715108.0,3.643337963,7.0,1.0,3.4,5.7036283938296e-08,-23.1755,12.07332,-106.3862,6.0,1.0,692.4607
14720,1696.0,715108.0,3.643337963,8.0,1.0,3.4,5.7036283938296e-08,-23.1755,12.07332,-106.3862,6.0,6.0,1519.922
14721,1696.0,715108.0,3.643337963,9.0,8.0,0.0,9.5127950317092e-08,-22.12025,11.08398,-62.73548,6.0,14028.0,116.4774
14722,1697.0,715288.0,3.644252035,1.0,0.0,0.0,0.0,-37.51171,28.73656,250.0,0.0,6.0,22000.0
14723,1697.0,715288.0,3.644252035,2.0,1.0,0.0,2.2314539414787e-08,-37.51171,28.73656,107.7226,6.0,12026.0,1177.071
14724,1697.0,715288.0,3.644252035,3.0,1.0,0.0,2.2314539414787e-08,-37.51171,28.73656,107.7226,6.0,1.0,93.60321
14725,1697.0,715288.0,3.644252035,4.0,1.0,0.0,2.2314539414787e-08,-37.51171,28.73656,107.7226,6.0,1.0,443.4216
14726,1697.0,715288.0,3.644252035,5.0,1.0,0.0,2.2314539414787e-08,-37.51171,28.73656,107.7226,6.0,1.0,578.6035
14727,1697.0,715288.0,3.644252035,6.0,1.0,0.0,2.2314539414787e-08,-37.51171,28.73656,107.7226,6.0,4.0,3437.334
14728,1697.0,715288.0,3.644252035,7.0,1.0,0.0,2.2314539414787e-08,-37.51171,28.73656,107.7226,6.0,1.0,3641.618
14729,1697.0,715288.0,3.644252035,8.0,1.0,0.0,2.2314539414787e-08,-37.51171,28.73656,107.7226,6.0,6.0,4321.156
14730,1697.0,715288.0,3.644252035,9.0,8.0,0.0,2.2939532588174e-08,-38.17837,30.283,107.1135,6.0,13027.0,72.2838
14731,1698.0,716049.0,3.648217999,1.0,0.0,0.0,0.0,-43.93959,-2.467275,250.0,0.0,6.0,22000.0
14732,1698.0,716049.0,3.648217999,2.0,1.0,2.7,4.8133102679057e-08,-43.93959,-2.467275,-56.89642,6.0,11022.0,813.0682
14733,1698.0,716049.0,3.648217999,3.0,1.0,2.7,4.8133102679057e-08,-43.93959,-2.467275,-56.89642,6.0,6.0,203.3562
14734,1698.0,716049.0,3.648217999,4.0,1.0,2.7,4.8133102679057e-08,-43.93959,-2.467275,-56.89642,6.0,1.0,1020.905
14735,1698.0,716049.0,3.648217999,5.0,1.0,2.7,4.8133102679057e-08,-43.93959,-2.467275,-56.89642,6.0,6.0,7528.049
14736,1698.0,716049.0,3.648217999,6.0,3.0,0.0,1.0508509586508e-07,-65.64434,19.94319,-60.99975,6.0,4.0,154.0333
14737,1698.0,716049.0,3.648217999,7.0,3.0,0.0,0.0022130588489904,66.49307,365.6965,-334.432,6.0,0.0,0.0
14738,1698.0,716049.0,3.648217999,8.0,5.0,2.7,4.971762027204e-08,-46.883,-7.106628,-59.25056,6.0,11023.0,622.9017
14739,1698.0,716049.0,3.648217999,9.0,5.0,0.0,1.8159411796768e-07,247.129,-15.9125,-434.3663,6.0,0.0,0.0
14740,1699.0,716187.0,3.648918786,1.0,0.0,0.0,0.0,68.29551,29.69006,250.0,0.0,6.0,22000.0
14741,1699.0,716187.0,3.648918786,2.0,1.0,0.0,2.6336023997288e-08,68.29551,29.69006,82.08165,6.0,6012.0,1536.951
14742,1699.0,716187.0,3.648918786,3.0,1.0,0.0,2.6336023997288e-08,68.29551,29.69006,82.08165,6.0,1.0,355.7847
14743,1699.0,716187.0,3.648918786,4.0,1.0,0.0,2.6336023997288e-08,68.29551,29.69006,82.08165,6.0,1.0,2175.649
14744,1699.0,716187.0,3.648918786,5.0,1.0,0.0,2.6336023997288e-08,68.29551,29.69006,82.08165,6.0,1.0,4849.381
14745,1699.0,716187.0,3.648918786,6.0,1.0,0.0,2.6336023997288e-08,68.29551,29.69006,82.08165,6.0,6.0,13033.92
14746,1699.0,716187.0,3.648918786,7.0,6.0,0.0,1.2525833330043e-07,152.6995,452.215,-148.9443,6.0,0.0,0.0
14747,1699.0,716187.0,3.648918786,8.0,3.0,1.5,2.7949398168619e-08,37.06079,-2.593304,100.0153,1.0,3.0,145.2107
14748,1699.0,716187.0,3.648918786,9.0,3.0,1.5,2.8006043119322e-08,38.11988,-2.944194,101.2955,1.0,3.0,12.51603
14749,1700.0,716703.0,3.651518445,1.0,0.0,0.0,0.0,14.41044,-46.29713,250.0,0.0,6.0,22000.0
14750,1700.0,716703.0,3.651518445,2.0,1.0,1.6,2.3690813884221e-08,14.41044,-46.29713,98.94749,6.0,4008.0,1129.036
14751,1700.0,716703.0,3.651518445,3.0,1.0,1.6,2.3690813884221e-08,14.41044,-46.29713,98.94749,6.0,21.0,4330.878
14752,1700.0,716703.0,3.651518445,4.0,1.0,1.6,2.3690813884221e-08,14.41044,-46.29713,98.94749,6.0,6.0,4229.019
14753,1700.0,716703.0,3.651518445,5.0,4.0,0.0,6.3547502722827e-08,65.4056,41.57117,49.5048,6.0,1.0,950.0378
14754,1700.0,716703.0,3.651518445,6.0,4.0,0.0,6.3547502722827e-08,65.4056,41.57117,49.5048,6.0,1.0,950.0378
14755,1700.0,716703.0,3.651518445,7.0,4.0,0.0,6.3547502722827e-08,65.4056,41.57117,49.5048,6.0,13027.0,130.761
14756,1700.0,716703.0,3.651518445,8.0,4.0,0.0,6.3547502722827e-08,65.4056,41.57117,49.5048,6.0,6.0,2198.182
14757,1700.0,716703.0,3.651518445,9.0,8.0,0.0,9.2111216102518e-08,71.44982,41.53796,-8.654032,6.0,13027.0,134.403
14758,1701.0,717158.0,3.653871896,1.0,0.0,0.0,0.0,-27.04388,45.85272,250.0,0.0,6.0,22000.0
14759,1701.0,717158.0,3.653871896,2.0,1.0,3.4000000000000004,4.7592276496103e-08,-40.54235,42.84488,-52.87284,6.0,53126.0,218.4117
14760,1701.0,717158.0,3.653871896,3.0,1.0,3.4000000000000004,4.7592276496103e-08,-40.54235,42.84488,-52.87284,6.0,1.0,98.18461
14761,1701.0,717158.0,3.653871896,4.0,1.0,3.4000000000000004,4.7592276496103e-08,-40.54235,42.84488,-52.87284,6.0,6.0,918.4704
14762,1701.0,717158.0,3.653871896,5.0,1.0,3.4000000000000004,4.7592276496103e-08,-40.54235,42.84488,-52.87284,6.0,1.0,1207.184
14763,1701.0,717158.0,3.653871896,6.0,1.0,3.4000000000000004,4.7592276496103e-08,-40.54235,42.84488,-52.87284,6.0,1.0,2884.48
14764,1701.0,717158.0,3.653871896,7.0,1.0,3.4000000000000004,4.7592276496103e-08,-40.54235,42.84488,-52.87284,6.0,6.0,7509.48
14765,1701.0,717158.0,3.653871896,8.0,4.0,3.3,1.112083045385e-07,2.59544,-5.949499,0.5935239,6.0,4.0,304.7594
14766,1701.0,717158.0,3.653871896,9.0,4.0,3.3,1.1183047162213e-07,2.573906,-6.508484,0.9693121,6.0,4.0,278.422
14767,1702.0,717582.0,3.656030628,1.0,0.0,0.0,0.0,29.60038,28.75519,250.0,0.0,6.0,22000.0
14768,1702.0,717582.0,3.656030628,2.0,1.0,1.4,2.348709094553e-08,29.60038,28.75519,100.2464,6.0,6012.0,354.8927
14769,1702.0,717582.0,3.656030628,3.0,1.0,3.2,3.4180445715368e-08,51.90072,10.43585,39.06435,6.0,6012.0,399.1511
14770,1702.0,717582.0,3.656030628,4.0,1.0,2.8,4.9801804724608e-08,44.16731,4.371012,-58.37924,6.0,10022.0,1561.045
14771,1702.0,717582.0,3.656030628,5.0,1.0,2.8,4.9801804724608e-08,44.16731,4.371012,-58.37924,6.0,1.0,286.8353
14772,1702.0,717582.0,3.656030628,6.0,1.0,2.8,4.9801804724608e-08,44.16731,4.371012,-58.37924,6.0,6.0,689.2257
14773,1702.0,717582.0,3.656030628,7.0,1.0,2.8,4.9801804724608e-08,44.16731,4.371012,-58.37924,6.0,1.0,1099.582
14774,1702.0,717582.0,3.656030628,8.0,1.0,2.8,4.9801804724608e-08,44.16731,4.371012,-58.37924,6.0,4.0,4045.63
14775,1702.0,717582.0,3.656030628,9.0,1.0,2.8,4.9801804724608e-08,44.16731,4.371012,-58.37924,6.0,1.0,4768.736
14776,1703.0,717739.0,3.656770589,1.0,0.0,0.0,0.0,41.61045,-7.297724,250.0,0.0,6.0,22000.0
14777,1703.0,717739.0,3.656770589,2.0,1.0,1.5,2.2701017992345e-08,41.61045,-7.297724,105.2584,6.0,21.0,4862.364
14778,1703.0,717739.0,3.656770589,3.0,1.0,1.5,2.2701017992345e-08,41.61045,-7.297724,105.2584,6.0,21.0,3210.677
14779,1703.0,717739.0,3.656770589,4.0,1.0,1.5,2.2701017992345e-08,41.61045,-7.297724,105.2584,6.0,21.0,3649.907
14780,1703.0,717739.0,3.656770589,5.0,1.0,1.5,2.2701017992345e-08,41.61045,-7.297724,105.2584,6.0,6.0,1197.752
14781,1703.0,717739.0,3.656770589,6.0,1.0,1.5,2.2701017992345e-08,41.61045,-7.297724,105.2584,6.0,1.0,1758.897
14782,1703.0,717739.0,3.656770589,7.0,5.0,3.1,6.6495625297418e-08,25.51424,-61.96456,120.3644,6.0,4.0,1085.233
14783,1703.0,717739.0,3.656770589,8.0,5.0,0.0,1.4674231609262e-06,-14.35304,-37.56181,498.3805,6.0,0.0,0.0
14784,1703.0,717739.0,3.656770589,9.0,6.0,0.0,2.7761464410329e-08,25.97279,10.44161,-44.59553,1.0,3.0,1368.884
14785,1704.0,717844.0,3.657324462,1.0,0.0,0.0,0.0,-26.76553,28.93955,250.0,0.0,6.0,22000.0
14786,1704.0,717844.0,3.657324462,2.0,1.0,3.4000000000000004,4.7588634545893e-08,-26.76553,28.93955,-53.42489,6.0,53126.0,50.50935
